"B" "Temp" "a" "erg" "s" "s-erg*temp"
"0.4" "0.73" "0.0133333333333333" "4.0559232125431" "2.25024558732864" "-0.710578357827823"
"0.4" "0.73" "0.015" "3.7819192171896" "2.25024070263562" "-0.510560325912782"
"0.4" "0.73" "0.0166666666666667" "3.56307216021559" "2.2502460298445" "-0.350796647112873"
"0.4" "0.73" "0.0175" "3.46942864854843" "2.25025113835707" "-0.282431775083285"
"0.4" "0.73" "0.02" "3.23562568780752" "2.25027085195274" "-0.11173590014675"
"0.4" "0.735" "0.01" "4.89228733073005" "2.23536869466132" "-1.36046249342526"
"0.4" "0.735" "0.0125" "4.23208280771894" "2.23527660702621" "-0.875304256647215"
"0.4" "0.735" "0.015" "3.79338595690992" "2.23525566196988" "-0.552883016358911"
"0.4" "0.735" "0.0175" "3.48087552702976" "2.23525833568972" "-0.323185176677158"
"0.4" "0.74" "0.01" "4.90667269442293" "2.22050653374142" "-1.41043126013155"
"0.4" "0.74" "0.0125" "4.24385669144879" "2.22040273707006" "-0.920051214602047"
"0.4" "0.74" "0.0133333333333333" "4.09097510824902" "2.22050699463961" "-0.806814585464664"
"0.4" "0.74" "0.015" "3.80496059001939" "2.22037597558277" "-0.595294861031579"
"0.4" "0.74" "0.0166666666666667" "3.58611248315482" "2.22037206063658" "-0.433351176897984"
"0.4" "0.74" "0.0175" "3.49239958603207" "2.22037182307175" "-0.364003870591983"
"0.4" "0.74" "0.02" "3.25855604760195" "2.22037603069998" "-0.190955444525458"
"0.4" "0.745" "0.015" "3.8189434972439" "2.20560424573247" "-0.639508659714239"
"0.4" "0.745" "0.0175" "3.50823746996412" "2.20560425023012" "-0.408032664893143"
"0.4" "0.75" "0.015" "3.81901436698246" "2.19090023567287" "-0.673360539563979"
"0.4" "0.75" "0.0175" "3.50818137916403" "2.19090023568308" "-0.44023579868994"
"0.402" "0.7" "0.006" "7.05686894854759" "2.3427789203893" "-2.59702934359401"
"0.402" "0.7" "0.0075" "5.93954540994297" "2.34170504274901" "-1.81597674421107"
"0.402" "0.7" "0.01" "4.82650627810708" "2.34117844340137" "-1.03737595127358"
"0.402" "0.7" "0.0133333333333333" "3.99614071534792" "2.34110670406784" "-0.456191796675703"
"0.402" "0.7" "0.0166666666666667" "3.50058331752729" "2.34119197410778" "-0.109216348161319"
"0.402" "0.7" "0.02" "3.1717325123281" "2.34131108799517" "0.121098329365503"
"0.404" "0.7" "0.006" "7.08520006479121" "2.34168172501313" "-2.61795832034072"
"0.404" "0.7" "0.0075" "5.96232160865522" "2.34060140981547" "-1.83302371624319"
"0.404" "0.7" "0.01" "4.84374152688699" "2.34006916380304" "-1.05054990501785"
"0.404" "0.7" "0.0133333333333333" "4.00922367263771" "2.33999320185482" "-0.466463368991574"
"0.404" "0.7" "0.0166666666666667" "3.51117736954472" "2.34007546262537" "-0.117748696055937"
"0.404" "0.7" "0.02" "3.18066932103516" "2.34019204875668" "0.113723524032069"
"0.406" "0.7" "0.006" "7.11353620642623" "2.34058484178336" "-2.638890502715"
"0.406" "0.7" "0.0075" "5.98510095384001" "2.33949814267091" "-1.8500725250171"
"0.406" "0.7" "0.01" "4.86097949447033" "2.33896028862097" "-1.06372535750827"
"0.406" "0.7" "0.0133333333333333" "4.02230935287429" "2.33888012557873" "-0.47673642143327"
"0.406" "0.7" "0.0166666666666667" "3.52177413712058" "2.33895938715872" "-0.126282508825683"
"0.406" "0.7" "0.02" "3.18960880344237" "2.33907345102561" "0.106347288615953"
"0.408" "0.7" "0.006" "7.14187795558002" "2.33948826601217" "-2.65982630289384"
"0.408" "0.7" "0.0075" "6.00788356554092" "2.3383952359349" "-1.86712325994374"
"0.408" "0.7" "0.01" "4.87822023338064" "2.33785181245011" "-1.07690235091633"
"0.408" "0.7" "0.0133333333333333" "4.0353977911865" "2.33776746998308" "-0.48701098384747"
"0.408" "0.7" "0.0166666666666667" "3.53237365285363" "2.33784374262609" "-0.134817814371451"
"0.408" "0.7" "0.02" "3.19855099285429" "2.33795528989165" "0.0989695948936511"
"0.41" "0.7" "0.006" "7.17022579702405" "2.33839199784421" "-2.68076606007262"
"0.41" "0.7" "0.0075" "6.03066957299161" "2.33729268428452" "-1.8841760168096"
"0.41" "0.7" "0.01" "4.89546379971205" "2.33674372995213" "-1.09008092984631"
"0.41" "0.7" "0.0133333333333333" "4.04848902483182" "2.33665522986489" "-0.497287087517388"
"0.41" "0.7" "0.0166666666666667" "3.54297595101491" "2.33672852399592" "-0.143354641714511"
"0.41" "0.7" "0.02" "3.20749592407332" "2.33683756049297" "0.0915904136416437"
"0.412" "0.7" "0.006" "7.1985799656336" "2.33729601576976" "-2.70170996017376"
"0.412" "0.7" "0.0075" "6.05345911713226" "2.33619048234349" "-1.90123089964909"
"0.412" "0.7" "0.01" "4.91271025337544" "2.3356360358552" "-1.10326114150761"
"0.412" "0.7" "0.0133333333333333" "4.06158309333188" "2.3355434000658" "-0.507564765266511"
"0.412" "0.7" "0.0166666666666667" "3.55358106765351" "2.33561372628618" "-0.151893021071276"
"0.412" "0.7" "0.02" "3.21644363349425" "2.33572025800583" "0.084209714559853"
"0.414" "0.7" "0.006" "7.22694181709857" "2.3362003306036" "-2.72265894136539"
"0.414" "0.7" "0.0075" "6.07624549675588" "2.33508861753935" "-1.91828323018977"
"0.414" "0.7" "0.01" "4.92995965836979" "2.33452872494962" "-1.11644303590923"
"0.414" "0.7" "0.0133333333333333" "4.07468003861741" "2.33443197549662" "-0.517844051535565"
"0.414" "0.7" "0.0166666666666667" "3.56418904070825" "2.3344993445605" "-0.160432983935276"
"0.414" "0.7" "0.02" "3.22539415920473" "2.33460337765536" "0.0768274662120421"
"0.416" "0.7" "0.006" "7.25531084115361" "2.33510493234218" "-2.74361265646535"
"0.416" "0.7" "0.0075" "6.09904698541151" "2.33398705791289" "-1.93534583187517"
"0.416" "0.7" "0.01" "4.94721208308033" "2.33342179208832" "-1.12962666606791"
"0.416" "0.7" "0.0133333333333333" "4.08777990518536" "2.33332095111209" "-0.528124982517655"
"0.416" "0.7" "0.0166666666666667" "3.57479991013077" "2.33338537393329" "-0.168974563158248"
"0.416" "0.7" "0.02" "3.2343475410932" "2.33348691470712" "0.0694436359418829"
"0.418" "0.7" "0.006" "7.28368833274894" "2.33400981475331" "-2.76457201817095"
"0.418" "0.7" "0.0075" "6.12185098382342" "2.33288592501296" "-1.95240976366343"
"0.418" "0.7" "0.01" "4.96446760060867" "2.33231523218682" "-1.14281208823925"
"0.418" "0.7" "0.0133333333333333" "4.10088274026933" "2.33221032192398" "-0.538407596264552"
"0.418" "0.7" "0.0166666666666667" "3.58541371801599" "2.33227180956238" "-0.177517793048815"
"0.418" "0.7" "0.02" "3.24330382096638" "2.33237086447208" "0.0620581897956143"
"0.42" "0.7" "0.006" "7.3120750258453" "2.33291497262689" "-2.78553754546482"
"0.42" "0.7" "0.0075" "6.1446548789557" "2.33178506120911" "-1.96947335405989"
"0.42" "0.7" "0.01" "4.98172628913536" "2.33120904022514" "-1.15599936216962"
"0.42" "0.7" "0.0133333333333333" "4.11398859402531" "2.33110008299579" "-0.548691932821929"
"0.42" "0.7" "0.0166666666666667" "3.59603050874439" "2.33115864665302" "-0.186062709468049"
"0.42" "0.7" "0.02" "3.25226304267525" "2.33125522229995" "0.0546710924272786"
"0.422" "0.7" "0.006" "7.3404718382525" "2.33182040113412" "-2.80650988564263"
"0.422" "0.7" "0.0075" "6.16746526941895" "2.33068454353236" "-1.98654114506091"
"0.422" "0.7" "0.01" "4.99898823232536" "2.33010321123819" "-1.16918855138956"
"0.422" "0.7" "0.0133333333333333" "4.12709751973324" "2.32999022944386" "-0.558978034369407"
"0.422" "0.7" "0.0166666666666667" "3.60665032913598" "2.33004588045958" "-0.1946093499356"
"0.422" "0.7" "0.02" "3.26122525225182" "2.33013998358643" "0.0472823070101538"
"0.424" "0.7" "0.006" "7.36887990158127" "2.33072609412707" "-2.82748983697982"
"0.424" "0.7" "0.0075" "6.19028059817826" "2.32958432468509" "-2.00361209403969"
"0.424" "0.7" "0.01" "5.01625351977571" "2.32899774032403" "-1.18237972351897"
"0.424" "0.7" "0.0133333333333333" "4.14020957401772" "2.32888075643434" "-0.569265945378064"
"0.424" "0.7" "0.0166666666666667" "3.61727322861705" "2.32893350627984" "-0.203157753752089"
"0.424" "0.7" "0.02" "3.27019049805695" "2.32902514376578" "0.0398917951259121"
"0.426" "0.7" "0.006" "7.39730050733846" "2.32963204524812" "-2.84847830988879"
"0.426" "0.7" "0.0075" "6.21309943088866" "2.32848444153319" "-2.02068516008887"
"0.426" "0.7" "0.01" "5.03352224751739" "2.32789262263885" "-1.19557295062332"
"0.426" "0.7" "0.0133333333333333" "4.15332481708837" "2.32777165918756" "-0.579555712774304"
"0.426" "0.7" "0.0166666666666667" "3.62789925940247" "2.32782151945692" "-0.21170796212481"
"0.426" "0.7" "0.02" "3.27915883094102" "2.32791069831469" "0.0324995166559807"
"0.428" "0.7" "0.006" "7.42573501977223" "2.32853824651066" "-2.8694762673299"
"0.428" "0.7" "0.0075" "6.23592303992501" "2.32738485749672" "-2.03776127045078"
"0.428" "0.7" "0.01" "5.05079451857333" "2.32678785340054" "-1.20876830960079"
"0.428" "0.7" "0.0133333333333333" "4.16644331300462" "2.32666293297205" "-0.589847386131181"
"0.428" "0.7" "0.0166666666666667" "3.63852847669198" "2.32670991537872" "-0.220260018305661"
"0.428" "0.7" "0.02" "3.28813030441839" "2.32679664275171" "0.0251054296588369"
"0.43" "0.7" "0.006" "7.45418595193224" "2.32744469254944" "-2.89048547380313"
"0.43" "0.7" "0.0075" "6.25875361906202" "2.32628558061269" "-2.05484195273073"
"0.43" "0.7" "0.01" "5.06807044358769" "2.32568342788052" "-1.22196588263086"
"0.43" "0.7" "0.0133333333333333" "4.17956512996594" "2.32555457310995" "-0.600141017866208"
"0.43" "0.7" "0.0166666666666667" "3.64916093888749" "2.32559868947843" "-0.228813967742809"
"0.43" "0.7" "0.02" "3.29710497485773" "2.32568297263349" "0.0177094902330799"
"0.432" "0.7" "0.006" "7.48265515401705" "2.32635136804054" "-2.91150723977139"
"0.432" "0.7" "0.0075" "6.28158946045614" "2.3251866042576" "-2.0719260180617"
"0.432" "0.7" "0.01" "5.08535014153185" "2.32457934140816" "-1.23516575766414"
"0.432" "0.7" "0.0133333333333333" "4.19269034063047" "2.32444657496842" "-0.61043666347291"
"0.432" "0.7" "0.0166666666666667" "3.65979670782803" "2.32448783723303" "-0.23736985824659"
"0.432" "0.7" "0.02" "3.30608290168919" "2.32456968355954" "0.0103116523771094"
"0.434" "0.7" "0.006" "7.51114579019918" "2.32525825605617" "-2.93254379708326"
"0.434" "0.7" "0.0075" "6.30261819005012" "2.32406504208493" "-2.08776769095016"
"0.434" "0.7" "0.01" "5.10263374049904" "2.32347558936718" "-1.24836802898215"
"0.434" "0.7" "0.0133333333333333" "4.20581902246821" "2.32333893396964" "-0.620734381758109"
"0.434" "0.7" "0.0166666666666667" "3.67043584904823" "2.32337735416368" "-0.245927740170076"
"0.434" "0.7" "0.02" "3.31506414763146" "2.32345677116887" "0.0029118678268425"
"0.436" "0.7" "0.006" "7.53966158483916" "2.32416532237088" "-2.95359778701653"
"0.436" "0.7" "0.0075" "6.3272805759896" "2.3229895486057" "-2.10610685458702"
"0.436" "0.7" "0.01" "5.11992137861037" "2.32237216720185" "-1.26157279782541"
"0.436" "0.7" "0.0133333333333333" "4.21895125815101" "2.32223164558255" "-0.631034235123154"
"0.436" "0.7" "0.0166666666666667" "3.68107843206285" "2.3222672358366" "-0.254487666607396"
"0.436" "0.7" "0.02" "3.32404877893948" "2.32234423113729" "-0.00448991412034738"
"0.438" "0.7" "0.006" "7.56820712116844" "2.32307249318181" "-2.97467249163609"
"0.438" "0.7" "0.0075" "6.35013576434572" "2.3218914351794" "-2.12320359986261"
"0.438" "0.7" "0.01" "5.13721320503759" "2.32126907040434" "-1.27478017312197"
"0.438" "0.7" "0.0133333333333333" "4.23208713598484" "2.32112470531829" "-0.6413362898711"
"0.438" "0.7" "0.0166666666666667" "3.6917245306783" "2.32115747785794" "-0.263049693616876"
"0.438" "0.7" "0.02" "3.33303686567803" "2.32123205918349" "-0.0118937467911229"
"0.44" "0.7" "0.006" "7.5967870111628" "2.32197957105443" "-2.99577133675953"
"0.44" "0.7" "0.0075" "6.37299898834477" "2.32079361719649" "-2.14030567464485"
"0.44" "0.7" "0.01" "5.15450938117648" "2.32016629452259" "-1.28799027230094"
"0.44" "0.7" "0.0133333333333333" "4.24522675039208" "2.32001810874791" "-0.651640616526552"
"0.44" "0.7" "0.0166666666666667" "3.70237422333829" "2.32004807587895" "-0.271613880457853"
"0.44" "0.7" "0.02" "3.34202848202101" "2.32012025106168" "-0.0192996863530217"
"0.442" "0.7" "0.006" "7.62539943150149" "2.32088585670594" "-3.0168937453451"
"0.442" "0.7" "0.0075" "6.39587050457771" "2.31969607769319" "-2.15741327551121"
"0.442" "0.7" "0.01" "5.17181008198562" "2.31906383515915" "-1.30120322223078"
"0.442" "0.7" "0.0133333333333333" "4.25837020244717" "2.3189118514779" "-0.661947290235117"
"0.442" "0.7" "0.0166666666666667" "3.71302759350345" "2.31893902559282" "-0.280180289859597"
"0.442" "0.7" "0.02" "3.35102370658213" "2.31900880256662" "-0.0267077920408685"
"0.444" "0.7" "0.006" "7.65419024312063" "2.31979680363206" "-3.03813636655238"
"0.444" "0.7" "0.0075" "6.41875064568619" "2.31859881222049" "-2.17452663975984"
"0.444" "0.7" "0.01" "5.18911549753258" "2.31796168796384" "-1.31441916030896"
"0.444" "0.7" "0.0133333333333333" "4.27151760047823" "2.31780592916962" "-0.672256391165142"
"0.444" "0.7" "0.0166666666666667" "3.7236847300755" "2.31783032273123" "-0.288748988321618"
"0.444" "0.7" "0.02" "3.36002262278095" "2.31789770953229" "-0.0341181264143766"
"0.446" "0.7" "0.006" "7.68786405897049" "2.31870525043449" "-3.06279959084485"
"0.446" "0.7" "0.0075" "6.44164069738062" "2.31750181646484" "-2.1916466717016"
"0.446" "0.7" "0.01" "5.20642583477771" "2.31685984864003" "-1.32763823570436"
"0.446" "0.7" "0.0133333333333333" "4.28466906074024" "2.31670033752897" "-0.6825680049892"
"0.446" "0.7" "0.0166666666666667" "3.73434572786551" "2.3167219630741" "-0.297320046431756"
"0.446" "0.7" "0.02" "3.36902531924704" "2.31678696782798" "-0.0415307556449456"
"0.448" "0.7" "0.006" "7.71466605219855" "2.31767443151036" "-3.08259180502862"
"0.448" "0.7" "0.0075" "6.46454126709697" "2.31640508530554" "-2.20877380166234"
"0.448" "0.7" "0.01" "5.22374131964737" "2.31575831294165" "-1.34086061081151"
"0.448" "0.7" "0.0133333333333333" "4.29782470817488" "2.31559507230485" "-0.692882223417568"
"0.448" "0.7" "0.0166666666666667" "3.74501068811775" "2.31561394243637" "-0.305893539246059"
"0.448" "0.7" "0.02" "3.37803189027021" "2.31567657336084" "-0.0489457498283072"
"0.45" "0.65" "0.01" "5.08088464103441" "2.47562260909845" "-0.826952407573918"
"0.45" "0.655" "0.01" "5.10137676245714" "2.45946460212796" "-0.881937177281463"
"0.45" "0.655" "0.0133333333333333" "4.16679232250717" "2.4594391758823" "-0.269809795359892"
"0.45" "0.66" "0.01" "5.12013898664378" "2.44325062142636" "-0.936041109758534"
"0.45" "0.66" "0.0133333333333333" "4.1860231415315" "2.44317395999623" "-0.319601313414553"
"0.45" "0.665" "0.01" "5.13767998128582" "2.4270246031627" "-0.989532584392374"
"0.45" "0.665" "0.0133333333333333" "4.20413311290125" "2.42691612685611" "-0.368832393223224"
"0.45" "0.67" "0.01" "5.15427246627081" "2.41081346258417" "-1.04254908981727"
"0.45" "0.67" "0.0133333333333333" "4.22131487460726" "2.41068430815563" "-0.417596657831239"
"0.45" "0.675" "0.01" "5.17008886449065" "2.39463596523651" "-1.09517401829468"
"0.45" "0.675" "0.0133333333333333" "4.23770698487243" "2.39449301564861" "-0.465959199140276"
"0.45" "0.68" "0.01" "5.18525097751732" "2.37850619320207" "-1.14746447150971"
"0.45" "0.68" "0.0133333333333333" "4.25341567181921" "2.37835392950496" "-0.513968727332106"
"0.45" "0.68" "0.0166666666666667" "3.69785651098377" "2.37845735359681" "-0.136085073872156"
"0.45" "0.685" "0.01" "5.19985277945216" "2.3624352078654" "-1.19946394605933"
"0.45" "0.685" "0.0133333333333333" "4.26852697893937" "2.36227666215703" "-0.561664318416435"
"0.45" "0.685" "0.0166666666666667" "3.71301762884995" "2.36235275798912" "-0.181064317773095"
"0.45" "0.69" "0.01" "5.21397299735244" "2.34643196050657" "-1.25120940766662"
"0.45" "0.69" "0.0133333333333333" "4.28311446118209" "2.34626924770792" "-0.609079730507716"
"0.45" "0.69" "0.0166666666666667" "3.72766965680218" "2.34632219756352" "-0.225769865629982"
"0.45" "0.695" "0.01" "5.22768354558895" "2.33050383260658" "-1.30273623157774"
"0.45" "0.695" "0.0133333333333333" "4.29724490277435" "2.33033847387615" "-0.656246733552024"
"0.45" "0.695" "0.0166666666666667" "3.74187085377646" "2.33037164255059" "-0.27022860082405"
"0.45" "0.7" "0.0075" "6.48745341922382" "2.31530861428308" "-2.22590877917359"
"0.45" "0.7" "0.01" "5.24106219945621" "2.3146570766661" "-1.35408646295324"
"0.45" "0.7" "0.0133333333333333" "4.31098467726704" "2.31449012929528" "-0.70319914479165"
"0.45" "0.7" "0.0133333333333333" "4.31098431015315" "2.31449012445197" "-0.703198892655232"
"0.45" "0.7" "0.0133333333333333" "4.31098431015315" "2.31449012445197" "-0.703198892655232"
"0.45" "0.7" "0.0166666666666667" "3.75568068496482" "2.31450626557496" "-0.314470213900416"
"0.45" "0.7" "0.02" "3.38704243630167" "2.31456652207636" "-0.0563631833348146"
"0.45" "0.7" "0.02" "3.38704251189671" "2.31456652257387" "-0.0563632357538277"
"0.45" "0.7025" "0.01" "5.24766001348848" "2.30676600556743" "-1.37971515390823"
"0.45" "0.7025" "0.0133333333333333" "4.31773396344202" "2.30659849464426" "-0.726609614673762"
"0.45" "0.7025" "0.0166666666666667" "3.76245974156179" "2.30660695266968" "-0.336521015777484"
"0.45" "0.7025" "0.02" "3.39380103230222" "2.30665814069596" "-0.0774870844963504"
"0.45" "0.705" "0.01" "5.25420760568084" "2.29889707161964" "-1.40531929038535"
"0.45" "0.705" "0.0133333333333333" "4.32441087712894" "2.2987292244557" "-0.749980443920205"
"0.45" "0.705" "0.0166666666666667" "3.76916394034362" "2.29873054538475" "-0.358530032557502"
"0.45" "0.705" "0.02" "3.40048523933065" "2.29877320802763" "-0.0985688857004772"
"0.45" "0.7075" "0.01" "5.26071712701369" "2.29105064400596" "-1.43090672335622"
"0.45" "0.7075" "0.0133333333333333" "4.3310313948189" "2.290882876955" "-0.77332183487937"
"0.45" "0.7075" "0.0166666666666667" "3.77580578057635" "2.29087752786111" "-0.380505061896655"
"0.45" "0.7075" "0.02" "3.40710738812017" "2.29091216778914" "-0.119616309305882"
"0.45" "0.71" "0.01" "5.26723819864749" "2.28322767691767" "-1.45651144412205"
"0.45" "0.71" "0.0133333333333333" "4.33761175740019" "2.28305993193508" "-0.796644415819052"
"0.45" "0.71" "0.0166666666666667" "3.78239849108263" "2.28304833699475" "-0.402454591673919"
"0.45" "0.71" "0.02" "3.41367954445313" "2.28307541911911" "-0.140637057442607"
"0.45" "0.7125" "0.01" "5.27380990993712" "2.27542842018566" "-1.48216114064454"
"0.45" "0.7125" "0.0133333333333333" "4.34415923946458" "2.27526064723865" "-0.819952810879861"
"0.45" "0.7125" "0.0166666666666667" "3.78894842190648" "2.27524328643228" "-0.424382464176089"
"0.45" "0.7125" "0.02" "3.42021749270298" "2.27526333598239" "-0.16164162756848"
"0.45" "0.715" "0.01" "5.28052868292368" "2.26765324181369" "-1.50792476647674"
"0.45" "0.715" "0.0133333333333333" "4.35072927880848" "2.26748572559897" "-0.843285708749098"
"0.45" "0.715" "0.0166666666666667" "3.79549680713192" "2.26746290260283" "-0.446317314496491"
"0.45" "0.715" "0.02" "3.42672858006735" "2.26747617589827" "-0.182634758849889"
"0.45" "0.7175" "0.01" "5.28772529426338" "2.25990272878302" "-1.53404016985096"
"0.45" "0.7175" "0.0133333333333333" "4.3573681547091" "2.25973541142457" "-0.866676239579214"
"0.45" "0.7175" "0.0166666666666667" "3.80207368519626" "2.25970746788439" "-0.468280401243927"
"0.45" "0.7175" "0.02" "3.43326800580729" "2.25971440327597" "-0.203655390890763"
"0.45" "0.72" "0.0133333333333333" "4.3641942520169" "2.25200998190154" "-0.890209879550625"
"0.45" "0.72" "0.0166666666666667" "3.80874856784461" "2.25197730103074" "-0.490321667817375"
"0.45" "0.72" "0.02" "3.4398838262399" "2.25197825297163" "-0.224738101921095"
"0.45" "0.7225" "0.0133333333333333" "4.37524298581569" "2.24433231668268" "-0.916780740569159"
"0.45" "0.7225" "0.0166666666666667" "3.81567107673083" "2.24427253199594" "-0.512549820942089"
"0.45" "0.7225" "0.02" "3.4466998280096" "2.24426796080133" "-0.245972664935608"
"0.45" "0.725" "0.0133333333333333" "4.37531424875606" "2.23659327128798" "-0.935509559060159"
"0.45" "0.725" "0.0166666666666667" "3.82488791862428" "2.23659272025667" "-0.536451020745933"
"0.45" "0.725" "0.02" "3.45431509044358" "2.23658390735805" "-0.26779453321355"
"0.45" "0.7275" "0.02" "3.45740253411519" "2.22890738373585" "-0.28635295983295"
"0.452" "0.7" "0.0075" "6.51037852627846" "2.31421239839276" "-2.24305257000216"
"0.452" "0.7" "0.01" "5.25838874575266" "2.31355613566662" "-1.36731598636024"
"0.452" "0.7" "0.0133333333333333" "4.32414911301754" "2.31338550434109" "-0.713518874771188"
"0.452" "0.7" "0.0166666666666667" "3.76635293673692" "2.31339890169521" "-0.323048154020636"
"0.452" "0.7" "0.02" "3.39605706451305" "2.31345680995652" "-0.0637831352026192"
"0.454" "0.7" "0.0075" "6.53331813595685" "2.31311643181663" "-2.26020626335316"
"0.454" "0.7" "0.01" "5.27572125767934" "2.31245548583136" "-1.38054939454417"
"0.454" "0.7" "0.0133333333333333" "4.33731817204903" "2.31228119332884" "-0.72384152710548"
"0.454" "0.7" "0.0166666666666667" "3.777030465392" "2.31229187343111" "-0.331629452343289"
"0.454" "0.7" "0.02" "3.4050758894237" "2.31234743301926" "-0.071205689577337"
"0.456" "0.7" "0.0075" "6.55627389546147" "2.31202070790207" "-2.27737101892096"
"0.456" "0.7" "0.01" "5.29306006597153" "2.31135512309764" "-1.39378692308243"
"0.456" "0.7" "0.0133333333333333" "4.35049202387073" "2.31117719218882" "-0.734167224520693"
"0.456" "0.7" "0.0166666666666667" "3.78771243865807" "2.31118516786027" "-0.340213539200375"
"0.456" "0.7" "0.02" "3.41409903360528" "2.31123838731965" "-0.0786309362040463"
"0.458" "0.7" "0.0075" "6.57924815510089" "2.31092521746436" "-2.29454849110626"
"0.458" "0.7" "0.01" "5.31040553774314" "2.31025504344313" "-1.40702883297707"
"0.458" "0.7" "0.0133333333333333" "4.36367085232904" "2.31007349689216" "-0.744496099738174"
"0.458" "0.7" "0.0166666666666667" "3.79839900032186" "2.3100787810033" "-0.348800519222003"
"0.458" "0.7" "0.02" "3.42312662847562" "2.31012966894875" "-0.0860589709841904"
"0.46" "0.7" "0.0075" "6.60224377225935" "2.30982994825233" "-2.31174069232921"
"0.46" "0.7" "0.01" "5.3277580822641" "2.30915524288016" "-1.42027541470471"
"0.46" "0.7" "0.0133333333333333" "4.37685485727935" "2.30897010345458" "-0.754828296640964"
"0.46" "0.7" "0.0166666666666667" "3.80909030543347" "2.30897270891504" "-0.357390504888387"
"0.46" "0.7" "0.02" "3.43215881519817" "2.30902127403104" "-0.0934898966076756"
"0.462" "0.7" "0.0075" "6.62526410007674" "2.30873487665587" "-2.32894999339785"
"0.462" "0.7" "0.01" "5.34511815798214" "2.30805571746253" "-1.43352699312497"
"0.462" "0.7" "0.0133333333333333" "4.39004425652447" "2.30786700793521" "-0.765163971631912"
"0.462" "0.7" "0.0166666666666667" "3.81978652153118" "2.30786694769251" "-0.365983617379312"
"0.462" "0.7" "0.02" "3.441195745702" "2.30791319872822" "-0.100923823263176"
"0.464" "0.7" "0.0075" "6.64831334676984" "2.30763995599899" "-2.3461793867399"
"0.464" "0.7" "0.01" "5.36248628114195" "2.30695646326611" "-1.44678393353325"
"0.464" "0.7" "0.0133333333333333" "4.40323928806892" "2.3067642064305" "-0.775503295217741"
"0.464" "0.7" "0.0166666666666667" "3.83048783004545" "2.30676149346764" "-0.374579987564175"
"0.464" "0.7" "0.02" "3.45023758384598" "2.30680543923835" "-0.108360869453838"
"0.466" "0.7" "0.0075" "6.67139574283593" "2.30654506891241" "-2.36343195107274"
"0.466" "0.7" "0.01" "5.37986303644916" "2.30585747638277" "-1.46004664913164"
"0.466" "0.7" "0.0133333333333333" "4.41644021275962" "2.30566169508224" "-0.785846453849492"
"0.466" "0.7" "0.0166666666666667" "3.84119442791575" "2.30565634241252" "-0.383179757128504"
"0.466" "0.7" "0.02" "3.45928450675018" "2.30569799179116" "-0.115801162933965"
"0.468" "0.7" "0.0075" "6.69451108880866" "2.30544983660561" "-2.38070792556045"
"0.468" "0.7" "0.01" "5.39724909041098" "2.30475875292163" "-1.47331561036605"
"0.468" "0.7" "0.0133333333333333" "4.4296473173936" "2.3045594700659" "-0.796193652109618"
"0.468" "0.7" "0.0166666666666667" "3.85190652946115" "2.30455149073414" "-0.391783079888668"
"0.468" "0.7" "0.02" "3.46833670632692" "2.30459085265205" "-0.123244841776796"
"0.47" "0.7" "0.0075" "6.7177850804864" "2.30435756615685" "-2.39809199018363"
"0.47" "0.7" "0.01" "5.4146452081889" "2.303660288967" "-1.48659135676523"
"0.47" "0.7" "0.0133333333333333" "4.44286091839975" "2.30345752759971" "-0.806545115280114"
"0.47" "0.7" "0.0166666666666667" "3.86262436855512" "2.30344693467842" "-0.400390123310161"
"0.47" "0.7" "0.02" "3.47739439105023" "2.30348401811973" "-0.130692055615429"
"0.472" "0.7" "0.0075" "6.74111824125396" "2.30326381415723" "-2.41551895472054"
"0.472" "0.7" "0.01" "5.43205227513249" "2.30256208056973" "-1.49987451202302"
"0.472" "0.7" "0.0133333333333333" "4.45608136623051" "2.30235586394096" "-0.816901092420391"
"0.472" "0.7" "0.0166666666666667" "3.87334820116698" "2.30234267052575" "-0.40900107029114"
"0.472" "0.7" "0.02" "3.48645778800727" "2.3023774845246" "-0.138142967080487"
"0.474" "0.7" "0.01" "5.44947132459841" "2.3014641236848" "-1.51316580353408"
"0.474" "0.7" "0.0133333333333333" "4.46930905063706" "2.30125447537165" "-0.827261860074292"
"0.474" "0.7" "0.0166666666666667" "3.88407830835019" "2.30123869459438" "-0.417616121250757"
"0.474" "0.7" "0.02" "3.49552714529459" "2.3012712482361" "-0.145597753470113"
"0.476" "0.7" "0.01" "5.46690357428936" "2.30036641408224" "-1.52646608792031"
"0.476" "0.7" "0.0133333333333333" "4.48254440705178" "2.30015335822026" "-0.837627726715991"
"0.476" "0.7" "0.0166666666666667" "3.89481499977671" "2.30013500323378" "-0.426235496609916"
"0.476" "0.7" "0.02" "3.50460273482634" "2.30016530565002" "-0.153056608728412"
"0.478" "0.7" "0.01" "5.48435047413805" "2.29926894720009" "-1.53977638469655"
"0.478" "0.7" "0.0133333333333333" "4.49578792437924" "2.29905250883466" "-0.847999038230809"
"0.478" "0.7" "0.0166666666666667" "3.90555861794591" "2.29903159282896" "-0.434859439733173"
"0.478" "0.7" "0.02" "3.51368485565239" "2.29905965319564" "-0.160519745761031"
"0.48" "0.7" "0.01" "5.50181376966076" "2.29817171785092" "-1.55309792091161"
"0.48" "0.7" "0.0133333333333333" "4.50904015458749" "2.29795192359216" "-0.858376184619078"
